data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
5362946,275,PSE1480,1480,2018-02-07,2018,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Jericho,,Jericho,31.8667,35.4500,1,Palestine News and Information Agency,National,"The Palestinian Red Crescent Wednesday said 30 Palestinians were injured during clashes with Israeli soldiers at the entrance to the city of Jericho. It said of the 30 injuries, 21 were injured with rubber-coated metal bullets and nine suffered suffocation due to tear gas inhalation.",0,1561470067,PSE
6272273,275,PSE1477,1477,2018-02-07,2018,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Bethlehem,,Bethlehem,31.7049,35.2038,1,Jordan News Agency,Regional,"Scores of Palestinian youths, early Wednesday, were injured in clashes with Israeli occupation forces at the northern entrance of the West Bank city of Bethlehem.",0,1572403724,PSE
6231614,275,PSE1478,1478,2018-02-07,2018,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Hebron,,Halhul,31.5803,35.1018,1,Jordan News Agency; Arutz Sheva,Regional,Riots were reported in Halhul between Palestinians and Israeli military forces after Israeli forces raided a local house.,0,1572403611,PSE
5612612,275,PSE1481,1481,2018-02-07,2018,1,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Private Security Forces (Israel),,8,38,Middle East,Palestine,West Bank,Hebron,,Karme Zur,31.6000,35.1000,1,AFP,International,A Palestinian stabbed a security guard at the entrance to Karmei Tzur settlement north of Hebron and was shot dead on Wednesday when another security guard opened fire on the assailant and killed him. The guard was lightly wounded.,1,1563822380,PSE
6272085,275,PSE1483,1483,2018-02-07,2018,1,Strategic developments,Disrupted weapons use,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,2,Jerusalem Post,Regional,"Defusal: A Palestinian suspect was arrested Wednesday afternoon for attempting to infiltrate the West Bank's Samaria Military Courthouse with a pipe bomb, marking the fourth such thwarted attack in recent months. No one was injured in the incident. The area was cordoned off and bomb disposal experts were called to the scene to inspect the device.",0,1572403724,PSE
6251371,275,PSE1482,1482,2018-02-07,2018,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Bethlehem,,Mukhayyam Ayidah,31.7195,35.1986,1,Arutz Sheva,Regional,Clashes between Israeli forces and Palestinians occurred in Aida refugee camp.,0,1572403699,PSE
6250113,275,PSE1479,1479,2018-02-07,2018,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Anadolu Agency,Regional,Dozens of Palestinians were injured in clashes with Israeli forces in the West Bank city of Hebron on Wednesday.,0,1572403697,PSE
5362942,275,PSE1476,1476,2018-02-07,2018,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Kafr Aqab,31.8796,35.2205,1,Palestine News and Information Agency,National,"Israeli soldiers Wednesday critically injured a 16-year-old Palestinian in Kafr 'Aqab, north of Jerusalem. The teen, who remains unidentified until the moment, was hit in the face, chest, and thigh areas during clashes that erupted with Israeli soldiers.",0,1561470067,PSE
6250790,275,PSE1471,1471,2018-02-06,2018,1,Battles,Armed clash,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,West Bank,Jenin,,Al Yamun,32.4856,35.2301,1,Anadolu Agency,Regional,A Palestinian man accused of killing an Israeli settler last month was killed by Israeli forces in Yamoun village on Tuesday. The man was reportedly a Hamas member.,1,1572403698,PSE
6231613,275,PSE1473,1473,2018-02-06,2018,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Nablus,,Nablus,32.2211,35.2544,1,Xinhua; AFP; Arutz Sheva,Regional-International,A Palestinian was killed and several dozen wounded in clashes with Israeli forces during a raid in the West Bank city of Nablus.,1,1572403611,PSE
5612611,275,PSE1472,1472,2018-02-06,2018,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Palestine Chronicle,National,"Palestinian kindergartners protested Israel's jailing of 350 Palestinian children, in a march organized by the Hebron (Al-Khalil)-based group Human Rights Defenders and the Palestinian residents of Shuhada Street.",0,1563822380,PSE
6070430,275,PSE6079,6079,2018-02-06,2018,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Labour Group (Palestine),7,78,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Front Line Defenders,Local partner-Other,"On June 2 2018, a Palestinian working for the Hebron municipality was killed by Israeli soldiers in the Jaber neighbourhood of Hebron's old city.",1,1571164562,PSE
5362936,275,PSE1470,1470,2018-02-06,2018,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,Gaza Strip,Rafah,,Shokat as Sufi,31.2586,34.2824,2,AFP,International,Dozens of truck drivers prevented goods from entering the Gaza Strip from Israel on Tuesday in a day-long protest at the humanitarian situation.,0,1561470067,PSE
6313983,275,PSE1474,1474,2018-02-06,2018,1,Riots,Mob violence,Rioters (Israel),Settlers (Israel),5,Civilians (Palestine),,7,57,Middle East,Palestine,West Bank,Nablus,,Nablus,32.2211,35.2544,2,Times of Israel,Regional,A Palestinian was moderately injured Monday evening after settlers hurled rocks at vehicles in the West Bank in an apparent response attack for the death of an Israeli man hours earlier. An IDF spokeswoman said that settlers instigated a riot by throwing stones at Palestinian vehicles near the entrance to Nablus.,0,1572403785,PSE
6316051,275,PSE1468,1468,2018-02-05,2018,1,Protests,Peaceful protest,Protesters (Palestine),Government of Palestine (1994-) Palestinian National Authority,6,,,0,60,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,3,Xinhua,International,"On Feb 5, The Palestinian Authority's Ministry of Education on Monday staged a demonstration in the Gaza Strip and the West Bank to protest the U.S. cuts on financial aid to the United Nations Relief and Works Agency (UNRWA).",0,1572403787,PSE
6231612,275,PSE1467,1467,2018-02-05,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Israel),Palestinian Arab Ethnic Group (Israel),3,Civilians (Israel),Settlers (Israel),7,37,Middle East,Palestine,West Bank,Salfit,,Ariel,32.1000,35.1667,2,Times of Israel; AFP,Regional-International,A Palestinian citizen of Israel from Jaffa stabbed and killed an Israeli man near Ariel settlement.,1,1572403611,PSE
6316170,275,PSE1466,1466,2018-02-05,2018,1,Protests,Peaceful protest,Protesters (Palestine),Government of Palestine (2007-) Hamas Government in Gaza,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,3,Xinhua,International,"On Feb 5, The Palestinian Authority's Ministry of Education on Monday staged a demonstration in the Gaza Strip and the West Bank to protest the U.S. cuts on financial aid to the United Nations Relief and Works Agency (UNRWA).",0,1572403787,PSE
5362935,275,PSE1469,1469,2018-02-05,2018,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,West Bank,Salfit,,Salfit,32.0837,35.1808,2,Palestine News and Information Agency,National,"Security Measures: Israeli forces Monday carried out wide-scale raids in villages and towns located to the north of Salfit, blocked roads anddeclared many areas there closed military zones following the killing of a settler near the Israeli settlement of Ariel.",0,1561470067,PSE
6257686,275,PSE1465,1465,2018-02-04,2018,1,Strategic developments,Other,Government of Israel (2009-),,8,,,0,80,Middle East,Palestine,West Bank,Qalqilya,,Faratah,32.1907,35.1661,1,Cyprus Mail,International,"Non-violent activity: Israel granted legal status on Sunday to a previously unauthorised outpost, Havat Gilad, in the occupied West Bank in response to a Palestinian shooting attack last month that killed one of its residents.",0,1572403707,PSE
6317718,275,PSE1464,1464,2018-02-04,2018,1,Protests,Peaceful protest,Protesters (Palestine),Palestinian Charities' Coalition,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,1,Xinhua,International,"Dozens of Palestinian children demonstrated in Gaza on Sunday to appeal for international intervention to end the worsening economic crisis. As part of a campaign launched by the Coalition of Palestinian Charities in the Gaza Strip entitled ""Save Gaza"", Palestinian children waved banners condemning the Israeli siege, urging Israel to open Gaza's crossings, and calling for more access to safe drinking water, electricity and decent health care.",0,1572403789,PSE
6251507,275,PSE4618,4618,2018-02-04,2018,1,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Private Security Forces (Israel),,8,38,Middle East,Palestine,West Bank,Tulkarm,,Te'enim Crossing,32.2802,35.0368,1,Arutz Sheva,Regional,"A security guard killed a Palestinian Arab who attempted to stab him at the Te'enim crossing near the Jewish community of Avnei Hefetz in the West Bank, on Monday April 18.",1,1572403699,PSE
5612610,275,PSE1462,1462,2018-02-03,2018,1,Riots,Mob violence,Rioters (Israel),Settlers (Israel),5,Civilians (Palestine),Farmers (Palestine),7,57,Middle East,Palestine,West Bank,Hebron,,Bayt Ummar,31.6233,35.1045,1,Palestine News and Information Agency,National,"Israeli settlers attacked on Saturday Palestinian farmers in the town of Beit Ummar, north of Hebron in the occupied West Bank. A group of settlers from the illegal settlement of Karmi Tsur and settlement security guards threw rocks at farmers, cursed them and prevented them from cultivating their land.",0,1563822380,PSE
6272195,275,PSE1461,1461,2018-02-03,2018,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.2870,34.2595,2,Jordan News Agency,Regional,"Israeli war planes Saturday dawn targeted two positions belonging to Izz ad-Din al-Qassam Brigades, the military wing of the Palestinian resistance movement Hamas based in Gaza enclave.",0,1572403724,PSE
5362930,275,PSE1463,1463,2018-02-03,2018,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Jenin,,Birqin,32.4546,35.2608,1,AFP,International,A Palestinian man was shot dead in clashes with the Israeli army on Saturday during a raid in the occupied West Bank. The man was shot in the head after fighting broke out during an Israeli army incursion into the village of Burqin in the northern West Bank. 4 others were injured.,1,1561470067,PSE
5362915,275,PSE1448,1448,2018-02-02,2018,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,2,AFP,International,"Israeli forces struck a Hamas position in Beit Hanoun in Gaza early Friday after a rocket was fired from the Palestinian enclave. There were no reports of any casualties, although a few nearby homes were damaged.",0,1561470067,PSE
5362916,275,PSE1449,1449,2018-02-02,2018,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Lahya,31.5464,34.4951,2,Palestine News and Information Agency,National,"Clashes erupted between Israeli army and Palestinian demonstrators to the east of Jabalia and to the north of Beit Lahia towns. The forces opened live fire at the demonstrators, injuring one of them with a live shot in his abdomen. He was moved to a nearby hospital for medical treatment. There were also cases of suffocation among the protesters as a result of the tear gas.",0,1561470067,PSE
5362917,275,PSE1450,1450,2018-02-02,2018,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,2,Palestine News and Information Agency,National,"Clashes erupted east of Gaza city between Palestinians and Israeli forces. The forces used teargas to disperse the demonstrators, causing many cases of suffocation. Three were injured with live shots in their feet.",0,1561470067,PSE
5362918,275,PSE1451,1451,2018-02-02,2018,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,2,Palestine News and Information Agency,National,"Clashes erupted between Israeli army and Palestinian demonstrators to the east of Jabalia and to the north of Beit Lahia towns. The forces opened live fire at the demonstrators, injuring one of them with a live shot in his abdomen. He was moved to a nearby hospital for medical treatment. There were also cases of suffocation among the protesters from tear gas.",0,1561470067,PSE
5362919,275,PSE1452,1452,2018-02-02,2018,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,2,Palestine News and Information Agency,National,"Two demonstrators were injured in the foot and shoulder respectively when Israeli army attacked a gathering with gunfire to the east of Khan Younes, in the southern Gaza Strip. Others also suffocated from teargas inhalation.",0,1561470067,PSE
5362920,275,PSE1453,1453,2018-02-02,2018,1,Riots,Mob violence,Military Forces of Israel (2009-),Civilians (Israel),8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Al Quds,,Abu Dis,31.7622,35.2617,1,Palestine News and Information Agency,National,"Palestinians were injured during clashes with Israeli army in the town of Abu Dis, to the east of occupied Jerusalem, according to the Palestinian Red Crescent. An Israeli citizen was also lightly injured in the clashes.",0,1561470067,PSE
5362921,275,PSE1454,1454,2018-02-02,2018,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Ramallah,,Al Bireh,31.9053,35.2150,1,Palestine News and Information Agency,National,Clashes erupted at the northern entrance to al-Bireh city near Ramallah when the Israeli army attacked demonstrators who were rallying in condemnation of Trump's decision.,0,1561470067,PSE
